ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros;NEXTDOWNID
437;36.994;882;829;193;962;225;11.3;176;0.608;0.74;2.56;2.39;1.61;0.93;0.83;0.51;0.13;16.45;1.18;jja;212.3;3.32;djf;312;0.358;0;0.593;0;0;0.033;4.44;3.99;0.76;0.32;0.87;0.58;0.85;0.37;0.49;0.226;0.07;0.378;0.383;0.239;0.074;0.014;sc;0;0.339;0;0;0;0;0.457;0.204;0;0;0;0;0;-12.1;0.07;0
439;95.259;811;802;253;1116;205;21.2;157;0.52;0.72;2.44;2.44;1.64;1;0.88;0.5;0.11;17.2;1.2;jja;219.85;3.44;djf;313;0.343;0;0.543;0;0;0.087;3.96;3.56;0.74;0.32;0.84;0.54;1.68;0.4;0.48;0.307;0.07;0.391;0.393;0.216;0.09;0.015;mt;0;0.486;0;0;0;0;0.298;0.216;0;0;0;0;0;-12.3;0.064;0
441;93.85;560;498;189;1102;122;19.8;117;0.552;0.74;2.16;2.51;1.63;1.16;1.02;0.45;0.09;19.4;1.19;jja;232.65;3.72;djf;313;0.46;0;0.478;0;0;0.055;4.13;3.67;0.77;0.34;0.89;0.56;4.27;0.52;0.48;0.426;0.09;0.394;0.378;0.228;0.089;0.012;sm;0;0.156;0;0;0;0;0.089;0.754;0;0;0;0;0;-12.8;0.15;0
445;268.126;869;839;228;1320;163;21.8;113;0.848;0.76;2.76;2.44;1.65;0.88;0.87;0.54;0.11;16.45;1.17;jja;203.25;3.15;djf;312;0.416;0;0.539;0;0;0.023;3.98;3.54;0.74;0.31;0.85;0.57;0.97;0.65;0.47;0.415;0.11;0.452;0.35;0.198;0.125;0.011;mt;0;0.918;0;0;0;0;0.037;0.045;0;0;0;0;0;-13.2;0.02;446
446;17.707;437;425;44;207;66;8.2;159;0.581;0.54;2.53;2.62;1.65;1.04;1.21;0.55;0.08;17.7;1.18;jja;218.25;3.38;djf;313;0.506;0;0.417;0;0;0.078;3.15;2.71;0.73;0.34;0.85;0.53;4.17;0.46;0.47;0.605;0.08;0.428;0.345;0.227;0.068;0.009;sm;0;0.07;0;0;0;0;0;0.93;0;0;0;0;0;-15;0.178;452
447;66.702;481;459;113;674;73;19.5;160;0.472;0.51;2.47;2.6;1.67;1.05;1.18;0.54;0.08;17.65;1.18;jja;220.6;3.41;djf;211;0.478;0;0.433;0;0;0.089;3.29;2.78;0.73;0.35;0.86;0.52;6.44;0.73;0.47;0.648;0.11;0.453;0.328;0.219;0.067;0.008;sm;0;0.101;0;0;0;0;0;0.899;0;0;0;0;0;-15;0.172;452
450;57.878;713;696;178;866;136;9.6;156;0.896;0.96;2.54;2.49;1.66;0.98;0.96;0.53;0.09;17.1;1.18;jja;216.2;3.38;djf;242;0.521;0;0.437;0;0;0.043;3.76;3.31;0.75;0.35;0.86;0.53;1.28;0.64;0.48;0.579;0.11;0.445;0.353;0.202;0.119;0.012;mt;0;0.901;0;0;0;0;0;0.099;0;0;0;0;0;-14.2;0.028;452
452;511.587;426;371;169;1026;87;44.8;155;0.57;0.66;2.31;2.56;1.67;1.11;1.16;0.51;0.07;18.2;1.16;jja;226.55;3.55;djf;211;0.569;0;0.378;0;0;0.051;3.35;2.95;0.75;0.32;0.88;0.57;7.51;0.66;0.47;0.512;0.1;0.432;0.338;0.23;0.081;0.008;sm;0;0.218;0;0;0;0;0;0.782;0;0;0;0;0;-14.7;0.151;456
453;42.94;1280;1278;186;879;251;9.7;240;0.76;0.82;2.96;2.14;1.66;0.72;0.65;0.54;0.15;15;1.18;jja;193.4;3.01;djf;312;0.042;0;0.883;0;0;0.004;3.7;3.17;0.69;0.3;0.77;0.51;0.79;0.69;0.46;0.073;0.11;0.467;0.344;0.189;0.143;0.009;mt;0;0.66;0;0;0;0;0.34;0;0;0;0;0;0;-12.3;0.027;456
455;189.097;397;386;79;727;107;29.1;129;0.533;0.55;2.13;2.55;1.66;1.2;1.14;0.46;0.07;19.25;1.18;jja;233.8;3.75;djf;242;0.593;0;0.378;0;0;0.029;3.99;3.6;0.77;0.32;0.89;0.59;5.36;0.55;0.48;0.415;0.09;0.428;0.328;0.244;0.061;0.008;sm;0;0.03;0;0;0;0;0.024;0.946;0;0;0;0;0;-13.4;0.181;456
456;799.676;653;601;343;1554;146;72;150;0.443;0.7;2.46;2.45;1.66;1;0.95;0.5;0.09;15.95;1.17;jja;211.5;3.3;djf;312;0.45;0;0.501;0;0.001;0.033;3.9;3.52;0.75;0.3;0.87;0.6;4.96;0.64;0.47;0.386;0.1;0.436;0.347;0.217;0.097;0.01;mt;0;0.466;0;0;0;0;0.069;0.453;0;0;0;0.011;0;-12.9;0.096;0
457;133.137;749;704;225;1206;154;20.2;139;0.645;0.61;2.6;2.5;1.69;0.96;0.99;0.54;0.1;16.95;1.19;jja;214.5;3.3;djf;313;0.347;0;0.599;0;0;0.046;4.13;3.67;0.76;0.32;0.87;0.56;2.06;0.61;0.47;0.58;0.1;0.431;0.358;0.211;0.103;0.01;mt;0;0.632;0;0;0;0;0;0.368;0;0;0;0;0;-14.3;0.076;458
458;41.935;388;381;55;237;57;16.8;137;0.434;0.4;2.32;2.62;1.7;1.13;1.26;0.51;0.07;17.55;1.19;jja;227.55;3.53;djf;313;0.389;0;0.436;0;0;0.171;2.74;2.27;0.7;0.34;0.81;0.48;9.36;1.07;0.47;0.462;0.15;0.471;0.321;0.208;0.066;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;460
459;118.713;445;412;114;544;92;23.6;152;0.521;0.58;2.29;2.62;1.7;1.14;1.23;0.49;0.07;17.55;1.19;jja;228.15;3.55;djf;211;0.517;0;0.419;0;0;0.056;3.11;2.7;0.73;0.31;0.86;0.56;5.86;0.51;0.47;0.564;0.09;0.415;0.355;0.229;0.057;0.009;sm;0;0.285;0;0;0;0;0;0.715;0;0;0;0;0;-14.5;0.139;460
460;126.201;303;299;32;175;56;21.1;119;0.601;0.53;2.09;2.6;1.75;1.24;1.31;0.45;0.07;18.6;1.19;jja;236.15;3.75;djf;211;0.584;0;0.339;0;0;0.074;2.63;2.28;0.69;0.3;0.8;0.53;12.05;0.73;0.47;0.419;0.11;0.438;0.334;0.228;0.056;0.008;sm;0;0.038;0;0;0;0;0;0.962;0;0;0;0;0;-15;0.183;463
461;90.386;541;528;101;580;147;18;148;0.595;0.49;2.24;2.61;1.69;1.17;1.19;0.48;0.08;17.65;1.2;jja;228.9;3.54;djf;313;0.351;0;0.601;0;0;0.048;4.13;3.75;0.77;0.32;0.91;0.6;1.36;0.63;0.47;0.854;0.1;0.43;0.34;0.231;0.096;0.008;mt;0;0.876;0;0;0;0;0;0.124;0;0;0;0;0;-14.2;0.032;463
463;156.913;364;318;118;628;72;17.5;147;0.809;0.56;2.05;2.63;1.75;1.28;1.31;0.43;0.07;18.65;1.2;jja;238.1;3.79;djf;211;0.572;0;0.376;0;0;0.052;3.03;2.66;0.72;0.32;0.83;0.54;8.66;0.7;0.48;0.455;0.12;0.408;0.349;0.243;0.069;0.007;sm;0;0.383;0;0;0;0;0;0.615;0;0.002;0;0;0;-14.4;0.121;464
464;139.513;257;251;36;216;45;21.4;174;0.624;0.41;2.01;2.61;1.83;1.3;1.37;0.41;0.07;19.55;1.2;jja;243.45;3.94;djf;211;0.585;0;0.35;0;0;0.04;3.04;2.69;0.71;0.3;0.82;0.55;20.15;0.85;0.48;0.357;0.12;0.415;0.319;0.266;0.074;0.008;sm;0;0.044;0;0;0;0;0;0.516;0;0.44;0;0;0;-13.3;0.188;0
465;87.512;338;337;47;234;71;20.4;168;0.517;0.36;2.21;2.59;1.7;1.17;1.26;0.49;0.06;17.85;1.17;jja;230.95;3.58;djf;312;0.346;0;0.536;0;0;0.092;3.29;2.7;0.74;0.38;0.87;0.48;9.24;0.73;0.47;0.472;0.11;0.442;0.335;0.223;0.059;0.008;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
469;114.008;624;619;90;492;148;16;88;0.753;0.4;2.44;2.58;1.7;1.06;1.14;0.51;0.09;17.15;1.19;jja;218.85;3.39;djf;313;0.53;0;0.439;0;0;0.032;3.7;3.37;0.75;0.29;0.89;0.62;1.2;0.66;0.47;0.612;0.11;0.434;0.362;0.205;0.126;0.01;mt;0;0.67;0;0;0;0;0.051;0.278;0;0;0;0;0;-13.1;0.063;0
476;76.537;1822;1869;330;1487;372;14.1;146;0.7;0.78;3.77;1.93;1.07;0.51;0.42;0.36;0.35;10.15;1.09;jja;161.6;2.79;djf;312;0.032;0.251;0.347;0;0;0.003;2.4;2.31;0.62;0.04;0.81;0.9;0.65;0.6;0.45;0.03;0.1;0.552;0.286;0.163;0.105;0.013;mt;0;0.877;0;0;0;0;0.123;0;0;0;0;0;0;-12.7;0.016;479
477;48.068;1760;1761;405;1778;397;15.4;157;0.51;0.72;3.68;1.94;1.12;0.53;0.43;0.38;0.33;10.6;1.11;jja;162.2;2.8;djf;312;0.122;0.2;0.359;0;0;0.001;2.54;2.41;0.61;0.07;0.78;0.83;0.65;0.68;0.45;0.032;0.11;0.54;0.287;0.173;0.102;0.018;mt;0;0.921;0;0;0;0;0;0.079;0;0;0;0;0;-14.2;0.024;479
478;72.516;1868;1908;389;1672;408;14.5;181;0.664;0.8;3.67;1.88;1.14;0.51;0.4;0.39;0.33;10.7;1.11;jja;162.65;2.8;djf;312;0.059;0.263;0.301;0;0;0.007;2.13;2.02;0.56;0.05;0.71;0.79;0.51;0.58;0.44;0.031;0.09;0.557;0.279;0.164;0.113;0.012;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;479
479;182.001;1634;1630;391;1615;300;27.9;107;0.545;0.59;3.65;1.99;1.07;0.55;0.46;0.39;0.34;10.6;1.1;jja;165.25;2.84;djf;312;0.16;0.121;0.401;0;0;0.027;2.97;2.84;0.66;0.06;0.84;0.89;1.07;0.68;0.53;0.035;0.14;0.475;0.313;0.212;0.104;0.069;mt;0;0.52;0;0;0;0;0.383;0.097;0;0;0;0;0;-12.2;0.047;0
480;86.463;1652;1685;292;1279;265;14.5;56;0.723;0.77;3.27;2.01;1.09;0.61;0.46;0.45;0.28;12.9;1.11;jja;184.35;3.02;djf;312;0.066;0;0.528;0;0;0.005;3.39;3.21;0.72;0.12;0.87;0.83;0.81;0.67;0.46;0.036;0.11;0.486;0.331;0.183;0.133;0.01;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
483;173.846;1461;1402;411;1764;305;24.2;123;0.614;0.74;3.39;2.02;1.29;0.6;0.5;0.46;0.26;10.85;1.1;jja;170.65;2.86;djf;312;0.2;0.022;0.486;0;0;0.016;3.44;3.21;0.7;0.15;0.85;0.78;0.78;0.63;0.46;0.061;0.1;0.493;0.316;0.191;0.116;0.011;mt;0;0.89;0;0;0;0;0.057;0;0;0;0;0.053;0;-12.9;0.017;0
485;24.571;1707;1717;228;1111;343;6.6;65;0.841;0.72;3.68;1.92;1.15;0.52;0.43;0.44;0.31;10.45;1.15;jja;164.75;2.81;djf;321;0.046;0.012;0.251;0;0;0;3.87;3.79;0.71;0.02;0.9;1.01;0.58;0.59;0.45;0.03;0.09;0.55;0.287;0.163;0.111;0.014;mt;0;0.862;0;0;0;0;0.138;0;0;0;0;0;0;-12.7;0.017;0
488;154.586;1287;1202;352;1659;228;15.7;62;0.895;0.96;3.09;2.09;1.46;0.68;0.59;0.6;0.17;14.25;1.12;jja;197;3.1;djf;312;0.234;0.01;0.596;0;0;0.019;3.79;3.45;0.74;0.24;0.86;0.68;1.04;0.64;0.46;0.26;0.1;0.509;0.314;0.177;0.116;0.012;mt;0;0.936;0;0;0;0;0.005;0.059;0;0;0;0;0;-13.8;0.021;0
491;167.017;1162;1134;321;1586;321;17.2;122;0.85;0.72;3.45;2.15;1.41;0.62;0.64;0.45;0.22;11.5;1.19;jja;169.8;2.84;djf;312;0.108;0.044;0.61;0;0;0.055;3.65;3.33;0.71;0.2;0.83;0.69;0.73;0.56;0.47;0.129;0.09;0.424;0.344;0.232;0.115;0.011;mt;0;0.475;0;0;0;0;0.308;0.121;0;0;0.097;0;0;-12.3;0.055;0
492;105.148;1227;1207;203;1026;299;11.8;224;0.979;0.74;3.65;2.1;1.73;0.58;0.61;0.42;0.21;10.35;1.22;jja;169.1;2.73;djf;312;0.024;0.046;0.772;0;0;0.003;3.94;3.67;0.71;0.17;0.79;0.7;0.68;0.33;0.49;0.069;0.06;0.338;0.412;0.25;0.124;0.019;sc;0;0;0;0;0;0;1;0;0;0;0;0;0;-11.8;0.06;0
498;143.786;1116;1076;309;1593;322;28.5;128;0.474;0.83;3.53;2.14;1.4;0.61;0.65;0.42;0.22;10.9;1.2;jja;167.05;2.8;djf;312;0.105;0.077;0.663;0;0;0.014;3.57;3.22;0.7;0.22;0.8;0.63;0.81;0.55;0.47;0.174;0.09;0.438;0.367;0.195;0.139;0.014;sc;0;0.237;0;0;0;0;0.457;0.111;0;0;0.196;0;0;-12.1;0.068;0
506;49.9;544;503;134;675;154;16.8;143;0.476;0.71;2.49;2.47;1.61;0.99;0.99;0.51;0.08;18.1;1.18;jja;223.6;3.52;djf;313;0.488;0;0.476;0;0;0.037;4.16;3.66;0.78;0.35;0.9;0.56;3.47;0.41;0.47;0.354;0.07;0.42;0.356;0.223;0.05;0.01;sm;0;0;0;0;0;0;0.4;0.6;0;0;0;0;0;-12.2;0.138;0
508;78.279;383;382;47;224;110;18.5;185;0.539;0.6;2.14;2.49;1.61;1.16;1.05;0.42;0.08;20.05;1.17;jja;245.85;4.13;djf;211;0.603;0;0.381;0;0;0.015;4.48;4.19;0.79;0.27;0.95;0.71;5.94;0.59;0.48;0.368;0.09;0.429;0.318;0.253;0.061;0.007;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
509;70.275;786;754;332;1355;167;16.8;104;0.564;1.02;3.06;2.38;1.81;0.78;0.74;0.52;0.1;18.1;1.14;jja;216.55;3.49;djf;312;0.303;0;0.662;0;0;0.03;4.64;4.13;0.78;0.35;0.89;0.56;1.27;0.64;0.47;0.411;0.11;0.45;0.35;0.199;0.115;0.01;mt;0;0.783;0;0;0;0;0;0.217;0;0;0;0;0;-14.2;0.049;0
511;55.509;615;579;178;841;176;11.1;84;0.756;1.1;3.1;2.45;1.83;0.79;0.77;0.52;0.09;17.95;1.14;jja;216.4;3.49;djf;313;0.291;0;0.656;0;0;0.047;4.73;4.28;0.81;0.35;0.9;0.57;1.4;0.65;0.47;0.501;0.11;0.438;0.359;0.203;0.127;0.01;mt;0;0.602;0;0;0;0;0;0.398;0;0;0;0;0;-14.3;0.082;512
512;149.811;446;405;125;730;158;14.6;50;0.949;0.87;2.97;2.5;1.77;0.84;0.83;0.5;0.07;18.45;1.15;jja;221.25;3.57;djf;311;0.429;0;0.545;0;0;0.025;4.67;4.3;0.81;0.31;0.93;0.65;2.97;0.46;0.47;0.318;0.08;0.414;0.362;0.224;0.061;0.01;sm;0;0.193;0;0;0;0;0.021;0.786;0;0;0;0;0;-13.5;0.153;0
513;84.916;1022;1025;352;1524;202;20.2;114;0.515;1.01;2.86;2.23;1.69;0.78;0.67;0.53;0.14;18.35;1.14;jja;218.8;3.44;djf;312;0.126;0;0.764;0;0;0.063;4.3;3.83;0.75;0.34;0.83;0.52;1.01;0.65;0.45;0.412;0.1;0.507;0.316;0.176;0.121;0.011;mt;0;0.925;0;0;0;0;0;0.075;0;0;0;0;0;-14.2;0.023;515
515;128.502;583;402;312;1248;126;25.5;106;0.502;0.9;2.81;2.42;1.65;0.86;0.83;0.52;0.09;19.05;1.17;jja;223.2;3.54;djf;313;0.406;0;0.537;0;0;0.05;4.32;3.89;0.78;0.32;0.91;0.6;4.64;0.62;0.47;0.486;0.1;0.45;0.335;0.216;0.086;0.01;sm;0;0.405;0;0;0;0;0;0.595;0;0;0;0;0;-14.4;0.117;518
516;144.912;546;394;285;1170;119;21.8;118;0.624;0.79;2.71;2.44;1.63;0.9;0.88;0.51;0.09;19.05;1.17;jja;224;3.55;djf;313;0.453;0;0.497;0;0;0.047;4.25;3.8;0.78;0.33;0.9;0.58;4.41;0.71;0.47;0.515;0.11;0.439;0.346;0.216;0.101;0.009;sm;0;0.434;0;0;0;0;0;0.566;0;0;0;0;0;-14.4;0.112;518
518;122.11;335;333;40;315;93;22.5;130;0.554;0.5;2.63;2.46;1.64;0.94;0.94;0.49;0.07;19.35;1.16;jja;230.35;3.72;djf;311;0.559;0;0.378;0;0.014;0.047;4.07;3.76;0.78;0.27;0.92;0.68;8.78;0.63;0.48;0.402;0.1;0.42;0.339;0.241;0.052;0.008;sm;0;0.093;0;0;0;0;0;0.907;0;0;0;0;0;-15;0.173;0
520;128.36;352;350;49;255;95;25.8;172;0.495;0.51;2.25;2.48;1.64;1.1;1.01;0.43;0.07;19.7;1.16;jja;245.85;4.17;djf;211;0.594;0;0.375;0;0;0.028;4.5;4.23;0.81;0.26;0.97;0.74;6.62;0.52;0.48;0.386;0.09;0.421;0.326;0.252;0.053;0.008;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;-15;0.19;0
523;122.319;313;312;46;252;104;23.5;158;0.531;0.52;2.19;2.47;1.65;1.13;1.04;0.43;0.07;20.05;1.17;jja;247.7;4.24;djf;211;0.651;0;0.328;0;0;0.021;4.23;3.99;0.8;0.25;0.94;0.73;6.85;0.55;0.48;0.357;0.09;0.418;0.346;0.236;0.063;0.009;sm;0;0;0;0;0;0;0;0.969;0;0;0;0.031;0;-14;0.187;0
524;158.516;1839;1801;421;1910;366;13.6;2;1.041;0.93;3.83;2.09;1.07;0.55;0.67;0.48;0.31;14;1.22;son;182.15;3.39;djf;312;0.096;0.31;0.523;0;0;0.017;2.52;2.4;0.61;0.09;0.74;0.76;0.59;0.83;0.46;0.09;0.11;0.536;0.296;0.167;0.097;0.013;sc;0;0.139;0;0;0;0;0.733;0.018;0.065;0.045;0;0;0;-11.9;0.076;0
525;62.193;2168;2200;351;1659;390;11.2;182;0.794;0.75;3.47;1.93;0.99;0.56;0.52;0.42;0.35;12.4;1.15;son;177.45;3.14;djf;321;0.05;0.383;0.279;0;0;0.001;2.01;1.95;0.53;0;0.69;0.84;0.64;0.65;0.44;0.066;0.1;0.561;0.28;0.159;0.104;0.012;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
528;107.099;2533;2579;397;2100;429;10.8;69;1.082;0.49;3.88;1.75;0.7;0.45;0.43;0.39;0.51;10;1.09;jja;164.35;2.86;djf;332;0.012;0.533;0.066;0.132;0;0;1.25;1.25;0.34;-0.06;0.43;0.65;0.5;0.46;0.42;0.035;0.07;0.662;0.217;0.121;0.125;0.015;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;530
529;35.192;2661;2707;435;2318;383;10.1;182;0.663;0.52;4.11;1.71;0.48;0.42;0.41;0.39;0.5;8.95;1.08;jja;161.5;2.81;djf;332;0.006;0.576;0.036;0.265;0;0;0.74;0.74;0.23;-0.04;0.3;0.45;0.56;0.43;0.43;0.042;0.07;0.664;0.215;0.121;0.125;0.016;mt;0;0.789;0.211;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;530
530;142.254;2020;2059;533;2386;399;14.8;99;0.91;0.8;3.97;1.96;0.81;0.49;0.54;0.4;0.44;9.7;1.08;jja;161.95;2.82;djf;312;0.089;0.31;0.321;0.002;0;0.014;2.68;2.64;0.61;0.01;0.79;0.93;0.58;0.61;0.43;0.038;0.09;0.604;0.253;0.143;0.108;0.012;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;533
531;39.827;2585;2591;393;1925;353;8.1;73;0.879;0.51;4.22;1.71;0.51;0.41;0.41;0.4;0.48;8.8;1.08;jja;161.1;2.83;djf;332;0.014;0.538;0;0.289;0;0;0.57;0.57;0.19;-0.09;0.23;0.46;0.56;0.39;0.41;0.03;0.06;0.687;0.204;0.109;0.165;0.015;mt;0;0.636;0.364;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;532
532;20.625;2221;2264;342;1406;396;4.6;168;1.122;0.75;4.31;1.81;0.76;0.42;0.46;0.4;0.46;8.65;1.09;jja;159.35;2.78;djf;321;0.053;0.435;0.095;0;0;0;1.79;1.78;0.49;-0.04;0.68;0.9;0.53;0.38;0.43;0.03;0.06;0.676;0.207;0.116;0.138;0.017;mt;0;0.951;0.049;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;533
533;172.562;2133;2218;530;2360;405;18;182;0.825;0.67;4.22;1.88;0.76;0.45;0.49;0.41;0.44;9.15;1.07;jja;158.4;2.81;djf;332;0.074;0.434;0.225;0.025;0;0.01;2;1.96;0.5;0;0.63;0.79;0.62;0.59;0.43;0.058;0.09;0.613;0.252;0.134;0.112;0.013;mt;0;0.919;0.081;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
534;268.336;2235;2280;426;2358;392;31.3;107;0.59;0.7;3.6;1.86;0.88;0.52;0.51;0.4;0.43;11.25;1.11;son;168.75;2.93;djf;321;0.041;0.408;0.236;0.007;0;0.006;1.93;1.88;0.51;-0.01;0.67;0.85;0.57;0.59;0.44;0.035;0.1;0.614;0.243;0.143;0.102;0.027;mt;0;0.872;0.128;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
535;47.242;2450;2468;419;2040;436;11.5;164;0.674;0.7;4.34;1.75;0.76;0.4;0.41;0.42;0.46;9.1;1.06;jja;158.7;2.8;djf;332;0.015;0.609;0.05;0.107;0;0;1.08;1.08;0.34;-0.04;0.45;0.64;0.65;0.42;0.4;0.031;0.06;0.726;0.178;0.096;0.124;0.015;mt;0;0.795;0.205;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
536;13.845;2618;2611;420;2193;422;7.5;209;0.559;0.68;4.32;1.67;0.77;0.39;0.38;0.43;0.46;9.5;1.05;jja;158.15;2.8;djf;332;0.001;0.507;0.071;0.138;0;0;1.05;1.04;0.35;-0.03;0.49;0.67;0.38;0.5;0.42;0.032;0.08;0.681;0.204;0.115;0.083;0.016;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
539;58.089;2170;2201;402;2012;381;13.5;137;0.637;0.71;3.92;1.88;1;0.48;0.46;0.43;0.31;11;1.11;son;164.55;2.92;djf;332;0.013;0.53;0.246;0;0;0;1.71;1.64;0.47;0.01;0.59;0.74;0.61;0.49;0.41;0.04;0.07;0.684;0.204;0.111;0.111;0.014;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
545;85.852;2042;2078;428;2142;430;11.8;249;0.884;0.85;3.86;1.9;1;0.49;0.43;0.41;0.39;11.35;1.11;son;167.4;2.89;djf;321;0.028;0.392;0.25;0.007;0;0.013;2.16;2.11;0.49;-0.01;0.61;0.77;0.59;0.55;0.41;0.03;0.08;0.661;0.22;0.119;0.104;0.013;mt;0;0.617;0.383;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
551;8.902;2655;2659;278;1339;293;4.8;94;0.703;0.55;3.65;1.59;1.04;0.44;0.32;0.41;0.38;11.7;1.12;son;174.7;2.96;djf;332;0;0.662;0;0.288;0;0;0.2;0.2;0.13;-0.05;0.11;0.28;0.63;0.4;0.43;0.03;0.06;0.641;0.232;0.127;0.171;0.015;pa;0;0.016;0.984;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
554;13.683;1849;1874;227;1018;310;4.1;231;1.014;0.98;3.04;1.94;1.25;0.64;0.4;0.42;0.29;14.65;1.15;son;198.2;3.28;djf;321;0.035;0;0.243;0;0;0;2.6;2.51;0.64;0.06;0.85;0.91;0.59;0.62;0.47;0.077;0.1;0.487;0.325;0.188;0.107;0.014;mt;0;0.987;0;0;0;0;0;0;0;0;0;0.013;0;-13.9;0.011;555
555;176.29;1476;1506;363;1845;307;16.2;238;0.927;0.85;2.99;2.05;1.37;0.69;0.48;0.38;0.24;16.05;1.19;son;206.1;3.38;djf;312;0.097;0;0.554;0;0.003;0.039;3.44;3.21;0.71;0.19;0.82;0.71;0.72;0.7;0.46;0.072;0.11;0.491;0.323;0.186;0.119;0.01;mt;0;0.867;0;0;0;0;0.122;0;0;0;0;0.01;0;-12.7;0.017;556
556;96.084;1063;885;442;1518;216;16.9;289;0.654;1.03;3.03;2.24;1.5;0.74;0.58;0.34;0.18;16.05;1.18;son;207.35;3.43;djf;313;0.133;0;0.479;0;0.142;0.092;3.04;2.72;0.68;0.21;0.79;0.62;0.95;0.7;0.47;0.073;0.11;0.447;0.353;0.2;0.132;0.01;mt;0;0.854;0;0;0;0;0.004;0;0;0;0;0;0.142;-13.6;0.04;0
559;153.326;1276;1252;276;1514;334;24.6;84;0.569;0.64;3.74;2.14;1.43;0.57;0.54;0.35;0.15;16.3;1.18;son;196.9;3.43;djf;312;0.057;0.002;0.761;0;0.044;0.009;3.5;3.14;0.72;0.26;0.8;0.59;0.62;0.51;0.48;0.056;0.09;0.381;0.4;0.219;0.116;0.015;sc;0;0.143;0;0;0;0;0.822;0;0;0;0;0;0.035;-11.9;0.059;0
560;40.946;1137;1136;247;1241;254;11.2;58;0.644;0.82;3.16;2.15;1.59;0.68;0.53;0.43;0.12;17.05;1.19;jja;209.9;3.48;djf;312;0.186;0;0.777;0;0;0.018;4;3.59;0.76;0.32;0.85;0.55;0.92;0.61;0.44;0.064;0.1;0.571;0.275;0.154;0.099;0.013;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;561
561;23.815;726;713;116;557;158;6.4;142;0.867;0.49;2.98;2.28;1.57;0.77;0.7;0.44;0.1;17.35;1.18;jja;215.25;3.55;djf;312;0.449;0;0.463;0;0;0.088;3.93;3.58;0.77;0.28;0.93;0.68;0.9;0.67;0.46;0.529;0.11;0.465;0.338;0.197;0.111;0.01;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;562
562;23.92;721;671;194;891;140;7.4;223;0.749;0.79;3.15;2.28;1.57;0.72;0.7;0.43;0.09;17.25;1.19;jja;212.85;3.55;djf;211;0.459;0;0.423;0;0;0.119;3.65;3.32;0.76;0.27;0.91;0.67;1.88;0.72;0.47;0.244;0.11;0.454;0.344;0.202;0.117;0.009;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;563
563;76.812;808;708;334;1417;214;18.2;244;0.544;0.65;3.26;2.26;1.63;0.69;0.63;0.42;0.1;17.1;1.19;jja;208.8;3.48;djf;313;0.155;0;0.568;0;0.141;0.118;3.33;2.92;0.69;0.24;0.79;0.58;1.11;0.74;0.47;0.093;0.12;0.428;0.36;0.212;0.127;0.008;mt;0;0.829;0;0;0;0;0.031;0;0;0;0;0;0.139;-13.1;0.041;0
